order_line_id,order_id,order_date,customer_id,customer_name,city,product_id,product_name,category,quantity,unit_price,revenue
1181-1,1181,2024-04-20,23,Ethan Davis,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1181-2,1181,2024-04-20,23,Ethan Davis,Dallas,111,Croissant,pastry,1,3.25,3.25
1182-1,1182,2024-04-11,15,Emily Patel,Dallas,104,Cappuccino,coffee,1,4.25,4.25
1183-1,1183,2024-02-05,14,Sofia Lopez,Dallas,102,Americano,coffee,1,3.25,3.25
1184-1,1184,2024-04-20,48,Emily Kim,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1185-1,1185,2024-06-20,36,Elizabeth Davis,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1186-1,1186,2024-01-05,28,Jacob Nguyen,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1187-1,1187,2024-04-13,37,Henry Lee,Austin,102,Americano,coffee,1,3.25,3.25
1188-1,1188,2024-02-13,21,Daniel Wilson,San Antonio,114,Cinnamon Roll,pastry,1,3.75,3.75
1188-2,1188,2024-02-13,21,Daniel Wilson,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1189-1,1189,2024-03-03,7,Evelyn Nguyen,Dallas,102,Americano,coffee,1,3.25,3.25
1190-1,1190,2024-03-30,20,Emily Patel,Dallas,102,Americano,coffee,1,3.25,3.25
1190-2,1190,2024-03-30,20,Emily Patel,Dallas,102,Americano,coffee,1,3.25,3.25
1191-1,1191,2024-03-30,13,Aiden Smith,Houston,111,Croissant,pastry,2,3.25,6.5
1191-2,1191,2024-03-30,13,Aiden Smith,Houston,104,Cappuccino,coffee,1,4.25,4.25
1191-3,1191,2024-03-30,13,Aiden Smith,Houston,105,Mocha,coffee,1,4.75,4.75
1192-1,1192,2024-02-09,39,Harper Johnson,Houston,103,Latte,coffee,3,4.5,13.5
1192-2,1192,2024-02-09,39,Harper Johnson,Houston,111,Croissant,pastry,1,3.25,3.25
1193-1,1193,2024-05-24,49,Amelia Williams,Dallas,115,Chocolate Chip Cookie,pastry,2,2.5,5.0
1194-1,1194,2024-06-11,42,Michael Davis,Austin,111,Croissant,pastry,1,3.25,3.25
1195-1,1195,2024-01-18,29,Ella Smith,Dallas,113,Bagel,pastry,1,2.75,2.75
1195-2,1195,2024-01-18,29,Ella Smith,Dallas,101,Espresso,coffee,1,3.0,3.0
1196-1,1196,2024-03-20,5,James Martinez,Dallas,106,Cold Brew,coffee,2,4.75,9.5
1197-1,1197,2024-06-14,5,James Martinez,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1197-2,1197,2024-06-14,5,James Martinez,Dallas,107,Green Tea,tea,1,3.5,3.5
1198-1,1198,2024-01-11,36,Elizabeth Davis,Houston,111,Croissant,pastry,1,3.25,3.25
1198-2,1198,2024-01-11,36,Elizabeth Davis,Houston,110,Matcha Latte,tea,1,4.95,4.95
1199-1,1199,2024-01-16,10,Noah Smith,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1199-2,1199,2024-01-16,10,Noah Smith,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1200-1,1200,2024-02-17,42,Michael Davis,Austin,108,Earl Grey,tea,1,3.5,3.5
1200-2,1200,2024-02-17,42,Michael Davis,Austin,110,Matcha Latte,tea,1,4.95,4.95
1201-1,1201,2024-03-13,24,Sofia Chen,San Antonio,111,Croissant,pastry,1,3.25,3.25
1201-2,1201,2024-03-13,24,Sofia Chen,San Antonio,113,Bagel,pastry,1,2.75,2.75
1202-1,1202,2024-01-17,22,Charlotte Nguyen,Dallas,107,Green Tea,tea,1,3.5,3.5
1203-1,1203,2024-06-17,47,Isabella Jones,Dallas,103,Latte,coffee,1,4.5,4.5
1203-2,1203,2024-06-17,47,Isabella Jones,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1204-1,1204,2024-03-20,23,Ethan Davis,Dallas,107,Green Tea,tea,1,3.5,3.5
1204-2,1204,2024-03-20,23,Ethan Davis,Dallas,112,Blueberry Muffin,pastry,2,3.0,6.0
1205-1,1205,2024-05-23,20,Emily Patel,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1205-2,1205,2024-05-23,20,Emily Patel,Dallas,112,Blueberry Muffin,pastry,2,3.0,6.0
1206-1,1206,2024-06-24,48,Emily Kim,Houston,111,Croissant,pastry,1,3.25,3.25
1207-1,1207,2024-01-05,24,Sofia Chen,San Antonio,104,Cappuccino,coffee,1,4.25,4.25
1208-1,1208,2024-05-04,50,James Patel,Austin,103,Latte,coffee,1,4.5,4.5
1208-2,1208,2024-05-04,50,James Patel,Austin,114,Cinnamon Roll,pastry,1,3.75,3.75
1208-3,1208,2024-05-04,50,James Patel,Austin,109,Chai Latte,tea,1,4.25,4.25
1209-1,1209,2024-05-18,48,Emily Kim,Houston,113,Bagel,pastry,1,2.75,2.75
1210-1,1210,2024-04-06,39,Harper Johnson,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1211-1,1211,2024-04-27,11,Jackson Lopez,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1212-1,1212,2024-06-08,29,Ella Smith,Dallas,108,Earl Grey,tea,1,3.5,3.5
1212-2,1212,2024-06-08,29,Ella Smith,Dallas,104,Cappuccino,coffee,1,4.25,4.25
1213-1,1213,2024-02-19,31,Jackson Johnson,Dallas,108,Earl Grey,tea,1,3.5,3.5
1213-2,1213,2024-02-19,31,Jackson Johnson,Dallas,105,Mocha,coffee,1,4.75,4.75
1213-3,1213,2024-02-19,31,Jackson Johnson,Dallas,109,Chai Latte,tea,1,4.25,4.25
1214-1,1214,2024-02-21,11,Jackson Lopez,Houston,105,Mocha,coffee,1,4.75,4.75
1215-1,1215,2024-04-05,31,Jackson Johnson,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1216-1,1216,2024-03-16,8,Emily Jones,Houston,108,Earl Grey,tea,2,3.5,7.0
1217-1,1217,2024-04-21,10,Noah Smith,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1217-2,1217,2024-04-21,10,Noah Smith,Houston,106,Cold Brew,coffee,2,4.75,9.5
1217-3,1217,2024-04-21,10,Noah Smith,Houston,107,Green Tea,tea,1,3.5,3.5
1218-1,1218,2024-04-06,33,Charlotte Smith,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1218-2,1218,2024-04-06,33,Charlotte Smith,San Antonio,106,Cold Brew,coffee,2,4.75,9.5
1218-3,1218,2024-04-06,33,Charlotte Smith,San Antonio,114,Cinnamon Roll,pastry,1,3.75,3.75
1219-1,1219,2024-02-10,22,Charlotte Nguyen,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1220-1,1220,2024-06-29,9,Olivia Garcia,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1220-2,1220,2024-06-29,9,Olivia Garcia,Austin,105,Mocha,coffee,1,4.75,4.75
1221-1,1221,2024-05-20,10,Noah Smith,Houston,107,Green Tea,tea,1,3.5,3.5
1221-2,1221,2024-05-20,10,Noah Smith,Houston,105,Mocha,coffee,1,4.75,4.75
1222-1,1222,2024-01-13,8,Emily Jones,Houston,110,Matcha Latte,tea,1,4.95,4.95
1222-2,1222,2024-01-13,8,Emily Jones,Houston,102,Americano,coffee,2,3.25,6.5
1223-1,1223,2024-06-01,32,Logan Jones,Austin,110,Matcha Latte,tea,1,4.95,4.95
1223-2,1223,2024-06-01,32,Logan Jones,Austin,103,Latte,coffee,1,4.5,4.5
1224-1,1224,2024-06-06,1,Abigail Johnson,Houston,103,Latte,coffee,1,4.5,4.5
1225-1,1225,2024-05-14,6,Emily Jones,San Antonio,109,Chai Latte,tea,1,4.25,4.25
1226-1,1226,2024-05-25,33,Charlotte Smith,San Antonio,101,Espresso,coffee,1,3.0,3.0
1226-2,1226,2024-05-25,33,Charlotte Smith,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1227-1,1227,2024-04-01,2,James Wilson,Austin,112,Blueberry Muffin,pastry,1,3.0,3.0
1228-1,1228,2024-05-28,7,Evelyn Nguyen,Dallas,101,Espresso,coffee,1,3.0,3.0
1229-1,1229,2024-06-15,22,Charlotte Nguyen,Dallas,108,Earl Grey,tea,3,3.5,10.5
1229-2,1229,2024-06-15,22,Charlotte Nguyen,Dallas,108,Earl Grey,tea,1,3.5,3.5
1230-1,1230,2024-01-17,9,Olivia Garcia,Austin,101,Espresso,coffee,1,3.0,3.0
1230-2,1230,2024-01-17,9,Olivia Garcia,Austin,101,Espresso,coffee,1,3.0,3.0
1230-3,1230,2024-01-17,9,Olivia Garcia,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1231-1,1231,2024-05-11,20,Emily Patel,Dallas,108,Earl Grey,tea,1,3.5,3.5
1231-2,1231,2024-05-11,20,Emily Patel,Dallas,113,Bagel,pastry,1,2.75,2.75
1232-1,1232,2024-04-01,19,Lucas Garcia,Houston,111,Croissant,pastry,1,3.25,3.25
1233-1,1233,2024-04-04,8,Emily Jones,Houston,108,Earl Grey,tea,2,3.5,7.0
1234-1,1234,2024-03-27,25,Isabella Patel,Houston,108,Earl Grey,tea,1,3.5,3.5
1235-1,1235,2024-03-09,34,Harper Nguyen,Austin,102,Americano,coffee,1,3.25,3.25
1235-2,1235,2024-03-09,34,Harper Nguyen,Austin,114,Cinnamon Roll,pastry,1,3.75,3.75
1236-1,1236,2024-03-23,19,Lucas Garcia,Houston,105,Mocha,coffee,1,4.75,4.75
1237-1,1237,2024-04-20,39,Harper Johnson,Houston,108,Earl Grey,tea,1,3.5,3.5
1238-1,1238,2024-06-06,23,Ethan Davis,Dallas,113,Bagel,pastry,2,2.75,5.5
1239-1,1239,2024-06-20,5,James Martinez,Dallas,113,Bagel,pastry,1,2.75,2.75
1240-1,1240,2024-01-13,11,Jackson Lopez,Houston,113,Bagel,pastry,1,2.75,2.75
1240-2,1240,2024-01-13,11,Jackson Lopez,Houston,103,Latte,coffee,1,4.5,4.5
1241-1,1241,2024-06-14,50,James Patel,Austin,110,Matcha Latte,tea,1,4.95,4.95
1242-1,1242,2024-06-22,10,Noah Smith,Houston,108,Earl Grey,tea,1,3.5,3.5
1243-1,1243,2024-02-05,37,Henry Lee,Austin,111,Croissant,pastry,1,3.25,3.25
1244-1,1244,2024-01-07,8,Emily Jones,Houston,107,Green Tea,tea,2,3.5,7.0
1245-1,1245,2024-03-08,8,Emily Jones,Houston,104,Cappuccino,coffee,3,4.25,12.75
1245-2,1245,2024-03-08,8,Emily Jones,Houston,105,Mocha,coffee,1,4.75,4.75
1246-1,1246,2024-02-24,32,Logan Jones,Austin,108,Earl Grey,tea,1,3.5,3.5
1246-2,1246,2024-02-24,32,Logan Jones,Austin,112,Blueberry Muffin,pastry,1,3.0,3.0
1247-1,1247,2024-06-23,6,Emily Jones,San Antonio,111,Croissant,pastry,1,3.25,3.25
1247-2,1247,2024-06-23,6,Emily Jones,San Antonio,102,Americano,coffee,1,3.25,3.25
1247-3,1247,2024-06-23,6,Emily Jones,San Antonio,105,Mocha,coffee,2,4.75,9.5
1248-1,1248,2024-06-30,11,Jackson Lopez,Houston,113,Bagel,pastry,1,2.75,2.75
1248-2,1248,2024-06-30,11,Jackson Lopez,Houston,104,Cappuccino,coffee,1,4.25,4.25
1249-1,1249,2024-02-10,13,Aiden Smith,Houston,106,Cold Brew,coffee,1,4.75,4.75
1250-1,1250,2024-04-29,24,Sofia Chen,San Antonio,110,Matcha Latte,tea,2,4.95,9.9
1251-1,1251,2024-03-20,5,James Martinez,Dallas,108,Earl Grey,tea,1,3.5,3.5
1251-2,1251,2024-03-20,5,James Martinez,Dallas,113,Bagel,pastry,1,2.75,2.75
1252-1,1252,2024-01-20,37,Henry Lee,Austin,102,Americano,coffee,1,3.25,3.25
1253-1,1253,2024-05-12,44,Liam Wilson,Austin,113,Bagel,pastry,1,2.75,2.75
1253-2,1253,2024-05-12,44,Liam Wilson,Austin,110,Matcha Latte,tea,1,4.95,4.95
1254-1,1254,2024-04-20,9,Olivia Garcia,Austin,114,Cinnamon Roll,pastry,1,3.75,3.75
1254-2,1254,2024-04-20,9,Olivia Garcia,Austin,103,Latte,coffee,1,4.5,4.5
1255-1,1255,2024-03-23,11,Jackson Lopez,Houston,109,Chai Latte,tea,2,4.25,8.5
1256-1,1256,2024-03-09,6,Emily Jones,San Antonio,105,Mocha,coffee,1,4.75,4.75
1256-2,1256,2024-03-09,6,Emily Jones,San Antonio,105,Mocha,coffee,1,4.75,4.75
1256-3,1256,2024-03-09,6,Emily Jones,San Antonio,102,Americano,coffee,1,3.25,3.25
1257-1,1257,2024-05-31,11,Jackson Lopez,Houston,111,Croissant,pastry,1,3.25,3.25
1258-1,1258,2024-03-27,39,Harper Johnson,Houston,114,Cinnamon Roll,pastry,2,3.75,7.5
1259-1,1259,2024-01-12,6,Emily Jones,San Antonio,105,Mocha,coffee,1,4.75,4.75
1259-2,1259,2024-01-12,6,Emily Jones,San Antonio,113,Bagel,pastry,1,2.75,2.75
1260-1,1260,2024-06-15,40,Sofia Garcia,Houston,109,Chai Latte,tea,1,4.25,4.25
1260-2,1260,2024-06-15,40,Sofia Garcia,Houston,105,Mocha,coffee,1,4.75,4.75
1261-1,1261,2024-04-13,44,Liam Wilson,Austin,101,Espresso,coffee,1,3.0,3.0
1262-1,1262,2024-05-03,27,Olivia Nguyen,Dallas,103,Latte,coffee,1,4.5,4.5
1263-1,1263,2024-03-22,46,Olivia Rivera,Dallas,107,Green Tea,tea,1,3.5,3.5
1263-2,1263,2024-03-22,46,Olivia Rivera,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1264-1,1264,2024-03-23,7,Evelyn Nguyen,Dallas,108,Earl Grey,tea,1,3.5,3.5
1265-1,1265,2024-01-13,7,Evelyn Nguyen,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1266-1,1266,2024-03-24,11,Jackson Lopez,Houston,104,Cappuccino,coffee,1,4.25,4.25
1266-2,1266,2024-03-24,11,Jackson Lopez,Houston,108,Earl Grey,tea,3,3.5,10.5
1267-1,1267,2024-05-07,30,Olivia Rivera,Austin,102,Americano,coffee,2,3.25,6.5
1268-1,1268,2024-04-27,33,Charlotte Smith,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1269-1,1269,2024-05-06,19,Lucas Garcia,Houston,111,Croissant,pastry,1,3.25,3.25
1269-2,1269,2024-05-06,19,Lucas Garcia,Houston,109,Chai Latte,tea,1,4.25,4.25
1270-1,1270,2024-04-20,7,Evelyn Nguyen,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1271-1,1271,2024-01-12,24,Sofia Chen,San Antonio,104,Cappuccino,coffee,1,4.25,4.25
1272-1,1272,2024-01-19,19,Lucas Garcia,Houston,109,Chai Latte,tea,1,4.25,4.25
1273-1,1273,2024-06-23,40,Sofia Garcia,Houston,102,Americano,coffee,1,3.25,3.25
1274-1,1274,2024-05-22,22,Charlotte Nguyen,Dallas,104,Cappuccino,coffee,1,4.25,4.25
1274-2,1274,2024-05-22,22,Charlotte Nguyen,Dallas,107,Green Tea,tea,1,3.5,3.5
1275-1,1275,2024-01-13,3,Ethan Patel,San Antonio,108,Earl Grey,tea,1,3.5,3.5
1276-1,1276,2024-06-04,10,Noah Smith,Houston,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1277-1,1277,2024-04-10,11,Jackson Lopez,Houston,105,Mocha,coffee,1,4.75,4.75
1277-2,1277,2024-04-10,11,Jackson Lopez,Houston,109,Chai Latte,tea,2,4.25,8.5
1278-1,1278,2024-05-05,35,Ethan Johnson,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1279-1,1279,2024-06-22,22,Charlotte Nguyen,Dallas,105,Mocha,coffee,1,4.75,4.75
1280-1,1280,2024-06-25,47,Isabella Jones,Dallas,105,Mocha,coffee,3,4.75,14.25
1281-1,1281,2024-05-28,50,James Patel,Austin,110,Matcha Latte,tea,1,4.95,4.95
1281-2,1281,2024-05-28,50,James Patel,Austin,109,Chai Latte,tea,1,4.25,4.25
1282-1,1282,2024-04-07,40,Sofia Garcia,Houston,101,Espresso,coffee,1,3.0,3.0
1282-2,1282,2024-04-07,40,Sofia Garcia,Houston,112,Blueberry Muffin,pastry,1,3.0,3.0
1283-1,1283,2024-04-22,2,James Wilson,Austin,112,Blueberry Muffin,pastry,1,3.0,3.0
1284-1,1284,2024-06-05,33,Charlotte Smith,San Antonio,112,Blueberry Muffin,pastry,1,3.0,3.0
1284-2,1284,2024-06-05,33,Charlotte Smith,San Antonio,112,Blueberry Muffin,pastry,1,3.0,3.0
1285-1,1285,2024-05-23,14,Sofia Lopez,Dallas,109,Chai Latte,tea,1,4.25,4.25
1285-2,1285,2024-05-23,14,Sofia Lopez,Dallas,103,Latte,coffee,1,4.5,4.5
1286-1,1286,2024-03-28,35,Ethan Johnson,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1286-2,1286,2024-03-28,35,Ethan Johnson,Houston,111,Croissant,pastry,2,3.25,6.5
1287-1,1287,2024-06-05,17,Jackson Johnson,Houston,105,Mocha,coffee,1,4.75,4.75
1287-2,1287,2024-06-05,17,Jackson Johnson,Houston,104,Cappuccino,coffee,2,4.25,8.5
1287-3,1287,2024-06-05,17,Jackson Johnson,Houston,105,Mocha,coffee,1,4.75,4.75
1288-1,1288,2024-02-23,46,Olivia Rivera,Dallas,108,Earl Grey,tea,1,3.5,3.5
1289-1,1289,2024-03-16,47,Isabella Jones,Dallas,109,Chai Latte,tea,1,4.25,4.25
1290-1,1290,2024-03-29,26,Sophia Rivera,San Antonio,105,Mocha,coffee,1,4.75,4.75
1290-2,1290,2024-03-29,26,Sophia Rivera,San Antonio,112,Blueberry Muffin,pastry,1,3.0,3.0
1291-1,1291,2024-06-16,29,Ella Smith,Dallas,104,Cappuccino,coffee,2,4.25,8.5
1292-1,1292,2024-05-23,18,Amelia Lopez,Houston,110,Matcha Latte,tea,1,4.95,4.95
1293-1,1293,2024-03-03,16,Elizabeth Kim,Dallas,104,Cappuccino,coffee,1,4.25,4.25
1293-2,1293,2024-03-03,16,Elizabeth Kim,Dallas,101,Espresso,coffee,1,3.0,3.0
1293-3,1293,2024-03-03,16,Elizabeth Kim,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1294-1,1294,2024-06-23,7,Evelyn Nguyen,Dallas,109,Chai Latte,tea,3,4.25,12.75
1295-1,1295,2024-04-14,11,Jackson Lopez,Houston,108,Earl Grey,tea,1,3.5,3.5
1295-2,1295,2024-04-14,11,Jackson Lopez,Houston,104,Cappuccino,coffee,1,4.25,4.25
1296-1,1296,2024-03-23,19,Lucas Garcia,Houston,113,Bagel,pastry,1,2.75,2.75
1297-1,1297,2024-02-29,37,Henry Lee,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1297-2,1297,2024-02-29,37,Henry Lee,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1298-1,1298,2024-01-10,12,Logan Chen,Austin,108,Earl Grey,tea,1,3.5,3.5
1299-1,1299,2024-03-15,48,Emily Kim,Houston,110,Matcha Latte,tea,1,4.95,4.95
1300-1,1300,2024-03-13,22,Charlotte Nguyen,Dallas,109,Chai Latte,tea,1,4.25,4.25
1300-2,1300,2024-03-13,22,Charlotte Nguyen,Dallas,103,Latte,coffee,2,4.5,9.0
1301-1,1301,2024-03-10,30,Olivia Rivera,Austin,103,Latte,coffee,1,4.5,4.5
1302-1,1302,2024-03-06,42,Michael Davis,Austin,106,Cold Brew,coffee,1,4.75,4.75
1303-1,1303,2024-06-21,37,Henry Lee,Austin,114,Cinnamon Roll,pastry,1,3.75,3.75
1304-1,1304,2024-04-19,26,Sophia Rivera,San Antonio,111,Croissant,pastry,1,3.25,3.25
1305-1,1305,2024-05-02,9,Olivia Garcia,Austin,105,Mocha,coffee,1,4.75,4.75
1306-1,1306,2024-03-09,29,Ella Smith,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1307-1,1307,2024-06-16,17,Jackson Johnson,Houston,111,Croissant,pastry,1,3.25,3.25
1308-1,1308,2024-02-10,20,Emily Patel,Dallas,115,Chocolate Chip Cookie,pastry,2,2.5,5.0
1309-1,1309,2024-03-20,50,James Patel,Austin,105,Mocha,coffee,1,4.75,4.75
1309-2,1309,2024-03-20,50,James Patel,Austin,104,Cappuccino,coffee,1,4.25,4.25
1310-1,1310,2024-05-04,9,Olivia Garcia,Austin,110,Matcha Latte,tea,1,4.95,4.95
1310-2,1310,2024-05-04,9,Olivia Garcia,Austin,112,Blueberry Muffin,pastry,1,3.0,3.0
1311-1,1311,2024-05-17,31,Jackson Johnson,Dallas,113,Bagel,pastry,1,2.75,2.75
1311-2,1311,2024-05-17,31,Jackson Johnson,Dallas,113,Bagel,pastry,1,2.75,2.75
1312-1,1312,2024-05-14,6,Emily Jones,San Antonio,102,Americano,coffee,2,3.25,6.5
1312-2,1312,2024-05-14,6,Emily Jones,San Antonio,102,Americano,coffee,1,3.25,3.25
1313-1,1313,2024-05-11,36,Elizabeth Davis,Houston,103,Latte,coffee,1,4.5,4.5
1314-1,1314,2024-04-27,34,Harper Nguyen,Austin,110,Matcha Latte,tea,1,4.95,4.95
1315-1,1315,2024-04-24,33,Charlotte Smith,San Antonio,109,Chai Latte,tea,1,4.25,4.25
1316-1,1316,2024-01-15,37,Henry Lee,Austin,105,Mocha,coffee,1,4.75,4.75
1316-2,1316,2024-01-15,37,Henry Lee,Austin,107,Green Tea,tea,1,3.5,3.5
1317-1,1317,2024-02-25,1,Abigail Johnson,Houston,106,Cold Brew,coffee,1,4.75,4.75
1318-1,1318,2024-01-16,35,Ethan Johnson,Houston,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1319-1,1319,2024-04-14,19,Lucas Garcia,Houston,111,Croissant,pastry,3,3.25,9.75
1320-1,1320,2024-04-17,42,Michael Davis,Austin,108,Earl Grey,tea,2,3.5,7.0
1320-2,1320,2024-04-17,42,Michael Davis,Austin,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1321-1,1321,2024-06-23,6,Emily Jones,San Antonio,103,Latte,coffee,1,4.5,4.5
1321-2,1321,2024-06-23,6,Emily Jones,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1322-1,1322,2024-04-10,35,Ethan Johnson,Houston,104,Cappuccino,coffee,2,4.25,8.5
1322-2,1322,2024-04-10,35,Ethan Johnson,Houston,113,Bagel,pastry,1,2.75,2.75
1323-1,1323,2024-04-28,20,Emily Patel,Dallas,109,Chai Latte,tea,1,4.25,4.25
1324-1,1324,2024-03-04,15,Emily Patel,Dallas,104,Cappuccino,coffee,2,4.25,8.5
1325-1,1325,2024-02-03,47,Isabella Jones,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1325-2,1325,2024-02-03,47,Isabella Jones,Dallas,115,Chocolate Chip Cookie,pastry,2,2.5,5.0
1326-1,1326,2024-02-24,16,Elizabeth Kim,Dallas,108,Earl Grey,tea,1,3.5,3.5
1327-1,1327,2024-01-13,46,Olivia Rivera,Dallas,108,Earl Grey,tea,1,3.5,3.5
1328-1,1328,2024-01-20,14,Sofia Lopez,Dallas,104,Cappuccino,coffee,2,4.25,8.5
1328-2,1328,2024-01-20,14,Sofia Lopez,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1328-3,1328,2024-01-20,14,Sofia Lopez,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1329-1,1329,2024-03-23,44,Liam Wilson,Austin,111,Croissant,pastry,1,3.25,3.25
1329-2,1329,2024-03-23,44,Liam Wilson,Austin,107,Green Tea,tea,1,3.5,3.5
1330-1,1330,2024-05-22,4,Liam Martinez,Dallas,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1330-2,1330,2024-05-22,4,Liam Martinez,Dallas,111,Croissant,pastry,1,3.25,3.25
1331-1,1331,2024-01-13,32,Logan Jones,Austin,111,Croissant,pastry,1,3.25,3.25
1331-2,1331,2024-01-13,32,Logan Jones,Austin,109,Chai Latte,tea,1,4.25,4.25
1331-3,1331,2024-01-13,32,Logan Jones,Austin,107,Green Tea,tea,1,3.5,3.5
1332-1,1332,2024-04-06,20,Emily Patel,Dallas,104,Cappuccino,coffee,2,4.25,8.5
1333-1,1333,2024-06-30,20,Emily Patel,Dallas,101,Espresso,coffee,1,3.0,3.0
1334-1,1334,2024-05-22,27,Olivia Nguyen,Dallas,105,Mocha,coffee,1,4.75,4.75
1335-1,1335,2024-01-21,42,Michael Davis,Austin,102,Americano,coffee,1,3.25,3.25
1335-2,1335,2024-01-21,42,Michael Davis,Austin,114,Cinnamon Roll,pastry,1,3.75,3.75
1336-1,1336,2024-04-06,18,Amelia Lopez,Houston,114,Cinnamon Roll,pastry,1,3.75,3.75
1336-2,1336,2024-04-06,18,Amelia Lopez,Houston,113,Bagel,pastry,1,2.75,2.75
1337-1,1337,2024-06-20,47,Isabella Jones,Dallas,114,Cinnamon Roll,pastry,2,3.75,7.5
1338-1,1338,2024-01-06,20,Emily Patel,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1339-1,1339,2024-05-02,49,Amelia Williams,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1339-2,1339,2024-05-02,49,Amelia Williams,Dallas,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1340-1,1340,2024-03-13,21,Daniel Wilson,San Antonio,106,Cold Brew,coffee,1,4.75,4.75
1341-1,1341,2024-05-11,24,Sofia Chen,San Antonio,113,Bagel,pastry,3,2.75,8.25
1342-1,1342,2024-03-22,31,Jackson Johnson,Dallas,107,Green Tea,tea,1,3.5,3.5
1343-1,1343,2024-02-10,15,Emily Patel,Dallas,110,Matcha Latte,tea,1,4.95,4.95
1344-1,1344,2024-03-16,27,Olivia Nguyen,Dallas,107,Green Tea,tea,1,3.5,3.5
1345-1,1345,2024-05-07,16,Elizabeth Kim,Dallas,106,Cold Brew,coffee,1,4.75,4.75
1345-2,1345,2024-05-07,16,Elizabeth Kim,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1345-3,1345,2024-05-07,16,Elizabeth Kim,Dallas,112,Blueberry Muffin,pastry,1,3.0,3.0
1346-1,1346,2024-04-27,32,Logan Jones,Austin,103,Latte,coffee,1,4.5,4.5
1346-2,1346,2024-04-27,32,Logan Jones,Austin,109,Chai Latte,tea,1,4.25,4.25
1347-1,1347,2024-06-13,35,Ethan Johnson,Houston,114,Cinnamon Roll,pastry,2,3.75,7.5
1348-1,1348,2024-01-13,43,Emma Lopez,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1349-1,1349,2024-06-30,5,James Martinez,Dallas,108,Earl Grey,tea,1,3.5,3.5
1350-1,1350,2024-06-12,40,Sofia Garcia,Houston,108,Earl Grey,tea,1,3.5,3.5
1350-2,1350,2024-06-12,40,Sofia Garcia,Houston,101,Espresso,coffee,1,3.0,3.0
1351-1,1351,2024-04-20,36,Elizabeth Davis,Houston,105,Mocha,coffee,1,4.75,4.75
1352-1,1352,2024-01-05,19,Lucas Garcia,Houston,107,Green Tea,tea,2,3.5,7.0
1352-2,1352,2024-01-05,19,Lucas Garcia,Houston,115,Chocolate Chip Cookie,pastry,1,2.5,2.5
1353-1,1353,2024-05-18,7,Evelyn Nguyen,Dallas,109,Chai Latte,tea,1,4.25,4.25
1354-1,1354,2024-03-09,23,Ethan Davis,Dallas,107,Green Tea,tea,1,3.5,3.5
1355-1,1355,2024-06-29,16,Elizabeth Kim,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1355-2,1355,2024-06-29,16,Elizabeth Kim,Dallas,114,Cinnamon Roll,pastry,1,3.75,3.75
1356-1,1356,2024-01-24,3,Ethan Patel,San Antonio,108,Earl Grey,tea,1,3.5,3.5
